nx,ny,nz
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
-6.342746019363403320e-01,-9.219218277678464801e-09,7.731078267097473145e-01
